Band1,Band2,Band3,Band4,Band5,Band6,Band7,Band9,Band10,Band11,sunelevation,ReflectanceBand1,ReflectanceBand2,ReflectanceBand3,ReflectanceBand4,ReflectanceBand5,ReflectanceBand6,ReflectanceBand7,ReflectanceBand9,ReflectanceBand10,ReflectanceBand11,CorrectiveBand1,CorrectiveBand2,CorrectiveBand3,CorrectiveBand4,CorrectiveBand5,CorrectiveBand6,CorrectiveBand7,CorrectiveBand9,CorrectiveBand10,CorrectiveBand11,NDVI,SAVI,EVI,Soiltype
9964,9510,9099,9257,10648,10929,10030,5034,23626,21790,31.34267194,0.09928,0.0902,0.11296,0.11296,0.11858,0.1006,0.00068,0.37252,0.3358,0.37252,-1.356486207,-1.232424012,-1.543399294,-1.543399294,-1.620186688,-1.37452168,-0.009291001,-5.089829189,-4.588115112,-5.089829189,0.013023126,0.01953469,6.35E-10,Sandy Loam
8858,8171,7668,7173,11765,9267,7618,5028,25058,22774,32.48501924,0.07716,0.06342,0.1353,0.1353,0.08534,0.05236,0.00056,0.40116,0.35548,0.40116,0.088005385,0.072334131,0.154317374,0.154317374,0.097335142,0.059719569,0.000638712,0.457545883,0.405445235,0.457545883,-0.118771396,-0.178157094,-7.01E-09,Loam
10193,9439,9312,9011,12436,10754,8943,5040,29417,26937,45.90434748,0.10386,0.08878,0.14872,0.14872,0.11508,0.07886,0.0008,0.48834,0.43874,0.48834,0.110613864,0.094553233,0.158391044,0.158391044,0.122563484,0.08398815,0.000852023,0.520096034,0.467270619,0.520096034,-0.072531263,-0.108796895,-3.33E-09,Silty Clay
10953,10520,10184,10673,12476,14644,13782,5041,28541,25501,30.50603499,0.11906,0.1104,0.14952,0.14952,0.19288,0.17564,0.00082,0.47082,0.41002,0.47082,-0.150816308,-0.139846468,-0.18940076,-0.18940076,-0.244325967,-0.222487623,-0.001038715,-0.596399583,-0.519382688,-0.596399583,0.079941003,0.119911504,2.82E-09,Sand
10314,9760,8980,8522,8109,6307,5774,5029,0,0,31.34267194,0.10628,0.0952,0.06218,0.06218,0.02614,0.01548,0.00058,-0.1,-0.1,-0.1,-1.452128869,-1.300740199,-0.8495801,-0.8495801,-0.357157025,-0.211506915,-0.007924678,1.366323738,1.366323738,1.366323738,-0.125,-0.1875,-9.02E-09,Loamy Sand
10382,9594,8631,8072,11824,8512,6802,5046,25287,23224,36.8558695,0.10764,0.09188,0.13648,0.13648,0.07024,0.03604,0.00092,0.40574,0.36448,0.40574,-0.14413433,-0.12303105,-0.182752261,-0.182752261,-0.094054212,-0.048259023,-0.001231917,-0.543302333,-0.488053518,-0.543302333,-0.162863887,-0.24429583,-8.57E-09,Clay Loam
10011,9401,8701,8309,11048,9049,7581,5027,23792,21937,31.34267194,0.10022,0.08802,0.12096,0.12096,0.08098,0.05162,0.00054,0.37584,0.33874,0.37584,-1.36932965,-1.202638154,-1.652705193,-1.652705193,-1.106448963,-0.705296314,-0.007378148,-5.135191137,-4.62828503,-5.135191137,-0.099467582,-0.149201373,-5.32E-09,Clay Loam
10400,9714,9142,8817,13255,10297,8559,5040,26305,23528,41.33388055,0.108,0.09428,0.1651,0.1651,0.10594,0.07118,0.0008,0.4261,0.37056,0.4261,-0.228124427,-0.199144176,-0.348734657,-0.348734657,-0.223773165,-0.150350896,-0.001689811,-0.900035356,-0.782720257,-0.900035356,-0.125594429,-0.188391644,-5.58E-09,Loam
9928,9152,8688,7927,13479,9712,7608,5042,28021,25905,41.90139198,0.09856,0.08304,0.16958,0.16958,0.09424,0.05216,0.00084,0.46042,0.4181,0.46042,-0.11293798,-0.095153915,-0.194318411,-0.194318411,-0.107987776,-0.059769126,-0.00096254,-0.527586289,-0.479092627,-0.527586289,-0.162433703,-0.243650554,-7.86E-09,Silty Clay Loam
10309,9642,9099,8744,14591,10858,8662,5048,28122,24799,41.33388055,0.10618,0.09284,0.19182,0.19182,0.11716,0.07324,0.00096,0.46244,0.39598,0.46244,-0.224280108,-0.196102517,-0.40517433,-0.40517433,-0.247472758,-0.154702158,-0.002027773,-0.976795002,-0.836413988,-0.976795002,-0.146685528,-0.220028292,-6.11E-09,Silt Loam
10654,10085,9654,9731,12921,12931,11021,5035,26361,23567,41.33388055,0.11308,0.1017,0.15842,0.15842,0.15862,0.12042,0.0007,0.42722,0.37134,0.42722,-0.238854724,-0.214817169,-0.334624739,-0.334624739,-0.335047191,-0.254358736,-0.001478584,-0.902401091,-0.784367823,-0.902401091,0.000386817,0.000580226,1.48E-11,Loam
18873,17314,16046,16339,23257,15754,14434,5063,19688,18582,31.11537067,0.27746,0.24628,0.36514,0.36514,0.21508,0.18868,0.00126,0.29376,0.27164,0.29376,-0.937202754,-0.831883134,-1.233367742,-1.233367742,-0.726495958,-0.637322193,-0.004256021,-0.992260798,-0.917543993,-0.992260798,-0.192330368,-0.288495553,-2.96E-09,Loam
12684,12061,11397,11201,14634,11054,9858,6315,17582,16995,36.29734783,0.15368,0.14122,0.19268,0.19268,0.12108,0.09716,0.0263,0.25164,0.2399,0.25164,-0.155901911,-0.143261764,-0.195465774,-0.195465774,-0.122830579,-0.098564743,-0.026680246,-0.25527822,-0.243368483,-0.25527822,-0.139364684,-0.209047026,-4.59E-09,Silt Loam
25621,23716,22467,23193,20751,19359,16641,5087,19411,18486,31.11537067,0.41242,0.37432,0.31502,0.31502,0.28718,0.23282,0.00174,0.28822,0.26972,0.28822,-1.393069848,-1.264375892,-1.064072701,-1.064072701,-0.970034913,-0.786418025,-0.005877362,-0.973547819,-0.911058628,-0.973547819,-0.034704562,-0.052056844,-3.65E-10,Sandy Clay Loam
10779,10235,9972,10427,13747,13486,12033,5051,30771,28078,45.90434748,0.11558,0.1047,0.17494,0.17494,0.16972,0.14066,0.00102,0.51542,0.46156,0.51542,0.123095998,0.111508488,0.186316092,0.186316092,0.180756643,0.149806914,0.001086329,0.548937007,0.49157457,0.548937007,-0.009583961,-0.014375941,-3.44E-10,Silty Clay
11691,11315,10966,11227,13357,13966,12694,5066,0,0,36.60746533,0.13382,0.1263,0.16714,0.16714,0.17932,0.15388,0.00132,-0.1,-0.1,-0.1,-0.150802265,-0.142327949,-0.1883507,-0.1883507,-0.202076388,-0.173407955,-0.001487513,0.112690379,0.112690379,0.112690379,0.022288914,0.033433371,7.21E-10,Sandy Clay Loam
10204,9635,8949,8706,9911,9220,8136,5056,24267,22505,37.28082471,0.10408,0.0927,0.09822,0.09822,0.0844,0.06272,0.00112,0.38534,0.3501,0.38534,-0.256231073,-0.228215031,-0.241804535,-0.241804535,-0.207781539,-0.154408272,-0.002757291,-0.948655666,-0.861899488,-0.948655666,-0.036119387,-0.054179081,-1.96E-09,Loam
11130,10720,10608,10937,14707,14150,12316,5082,31096,28209,42.51401151,0.1226,0.1144,0.19414,0.19414,0.183,0.14632,0.00164,0.52192,0.46418,0.52192,-0.123247,-0.115003726,-0.19516454,-0.19516454,-0.18396575,-0.147092178,-0.001648655,-0.524674341,-0.466629629,-0.524674341,-0.019302076,-0.028953114,-6.24E-10,Loamy Sand
10730,10152,9595,9835,11855,12929,11830,5054,28566,25458,30.50603499,0.1146,0.10304,0.1371,0.1371,0.15858,0.1366,0.00108,0.47132,0.40916,0.47132,-0.145166714,-0.13052337,-0.173668032,-0.173668032,-0.20087729,-0.173034669,-0.001368063,-0.597032946,-0.518293304,-0.597032946,0.043334409,0.065001614,1.73E-09,Sand
11231,10670,10044,9808,13039,10984,9194,5049,0,0,36.60746533,0.12462,0.1134,0.16078,0.16078,0.11968,0.08388,0.00098,-0.1,-0.1,-0.1,-0.14043475,-0.12779089,-0.181183591,-0.181183591,-0.134867846,-0.09452469,-0.001104366,0.112690379,0.112690379,0.112690379,-0.085543021,-0.128314532,-3.36E-09,Loam
10434,9822,9534,9697,13609,12492,10794,5064,30182,27552,45.90434748,0.10868,0.09644,0.17218,0.17218,0.14984,0.11588,0.00128,0.50364,0.45104,0.50364,0.115747301,0.102711352,0.183376613,0.183376613,0.159583876,0.123415507,0.001363237,0.536390971,0.48037047,0.536390971,-0.042795295,-0.064192943,-1.67E-09,Silty Clay
9893,8104,8668,7816,16510,10748,8206,5056,29717,27130,45.90434748,0.09786,0.06208,0.2302,0.2302,0.11496,0.06412,0.00112,0.49434,0.4426,0.49434,0.104223692,0.066116971,0.245169569,0.245169569,0.12243568,0.06828963,0.001192832,0.526486206,0.471381629,0.526486206,-0.211387483,-0.317081224,-1.00E-08,Silty Clay
10418,9839,9439,9581,12205,12786,11002,5044,26311,23776,41.33388055,0.10836,0.09678,0.1441,0.1441,0.15572,0.12004,0.00088,0.42622,0.37552,0.42622,-0.228884842,-0.204424834,-0.304377129,-0.304377129,-0.328921628,-0.253556076,-0.001858792,-0.900288828,-0.793197083,-0.900288828,0.023248369,0.034872554,9.46E-10,Silt Loam
10458,9810,9653,9711,13373,11965,10285,5065,30050,27505,45.90434748,0.10916,0.0962,0.16746,0.16746,0.1393,0.1057,0.0013,0.501,0.4501,0.501,0.116258515,0.102455745,0.178349678,0.178349678,0.148358475,0.112573516,0.001384537,0.533579296,0.479369343,0.533579296,-0.055568711,-0.083353067,-2.24E-09,Silty Clay
20641,20366,19124,19652,21167,18922,16421,5079,21123,19964,32.98509914,0.31282,0.30732,0.32334,0.32334,0.27844,0.22842,0.00158,0.32246,0.29928,0.32246,0.312820412,0.307320405,0.323340426,0.323340426,0.278440367,0.228420301,0.001580002,0.322460425,0.299280395,0.322460425,-0.056000399,-0.084000599,-6.88E-10,Silt Loam
11098,10621,10289,10765,12558,13730,13204,5055,27851,24993,30.50603499,0.12196,0.11242,0.15116,0.15116,0.1746,0.16408,0.0011,0.45702,0.39986,0.45702,-0.154489812,-0.142405253,-0.191478189,-0.191478189,-0.221170229,-0.207844279,-0.001393398,-0.578918774,-0.506512759,-0.578918774,0.04458308,0.06687462,1.60E-09,Sand
18873,17307,16105,16347,23257,16027,14544,5083,19674,18577,31.11537067,0.27746,0.24614,0.36514,0.36514,0.22054,0.19088,0.00166,0.29348,0.27154,0.29348,-0.937202754,-0.831410243,-1.233367742,-1.233367742,-0.744938713,-0.64475334,-0.005607138,-0.991315016,-0.917206213,-0.991315016,-0.184044395,-0.276066592,-2.80E-09,Loam
9641,8944,8283,7916,10948,9543,8332,5065,24223,22417,35.15854411,0.09282,0.07888,0.11896,0.11896,0.09086,0.06664,0.0013,0.38446,0.34834,0.38446,-0.164141391,-0.13949012,-0.210366945,-0.210366945,-0.160675359,-0.117845101,-0.002298899,-0.679872863,-0.615998838,-0.679872863,-0.068566688,-0.102850032,-3.76E-09,Silt Loam
10736,10136,9726,9925,12524,12374,10948,5028,26335,23584,41.33388055,0.11472,0.10272,0.15048,0.15048,0.14748,0.11896,0.00056,0.4267,0.37168,0.4267,-0.242318836,-0.216971678,-0.317853369,-0.317853369,-0.311516579,-0.251274832,-0.001182867,-0.901302714,-0.785085992,-0.901302714,-0.00602458,-0.00903687,-2.39E-10,Loam
10763,10163,9808,9814,13898,12451,10409,5037,27192,24381,41.33388055,0.11526,0.10326,0.17796,0.17796,0.14902,0.10818,0.00074,0.44384,0.38762,0.44384,-0.243459458,-0.2181123,-0.375898362,-0.375898362,-0.314769464,-0.228504635,-0.001563075,-0.937506906,-0.818755468,-0.937506906,-0.054916695,-0.082375043,-2.06E-09,Sandy Loam
13170,12663,11521,11478,13696,10601,9697,7048,15903,15010,36.29734783,0.1634,0.15326,0.17392,0.17392,0.11202,0.09394,0.04096,0.21806,0.2002,0.21806,-0.165762443,-0.155475838,-0.176434541,-0.176434541,-0.113639589,-0.095298188,-0.041552201,-0.221212719,-0.203094499,-0.221212719,-0.127381981,-0.191072972,-4.21E-09,Sandy Loam
11184,10609,9980,9595,13606,10412,8274,5047,0,0,36.60746533,0.12368,0.11218,0.17212,0.17212,0.10824,0.06548,0.00094,-0.1,-0.1,-0.1,-0.139375461,-0.126416067,-0.19396268,-0.19396268,-0.121976066,-0.07378966,-0.00105929,0.112690379,0.112690379,0.112690379,-0.132983596,-0.199475393,-5.31E-09,Loam
9799,9112,8702,8554,13400,10662,8718,5038,27347,24447,41.33388055,0.09598,0.08224,0.168,0.168,0.11324,0.07436,0.00076,0.44694,0.38894,0.44694,-0.202735023,-0.173712527,-0.35486022,-0.35486022,-0.239192687,-0.157067893,-0.00160532,-0.944054922,-0.821543655,-0.944054922,-0.113789377,-0.170684066,-5.26E-09,Sandy Loam
10435,9906,9276,9303,10355,10740,9941,5029,0,0,31.34267194,0.1087,0.09812,0.1071,0.1071,0.1148,0.09882,0.00058,-0.1,-0.1,-0.1,-1.485193903,-1.340636852,-1.463332723,-1.463332723,-1.568539651,-1.350201118,-0.007924678,1.366323738,1.366323738,1.366323738,0.01825077,0.027376155,8.74E-10,Loamy Sand
10700,10085,9396,8967,12964,9619,7803,5044,25076,23017,32.59260874,0.114,0.1017,0.15928,0.15928,0.09238,0.05606,0.00088,0.40152,0.36034,0.40152,0.123465201,0.110143956,0.172504712,0.172504712,0.100050134,0.060714554,0.000953065,0.434857434,0.390258338,0.434857434,-0.148120267,-0.222180401,-6.65E-09,Silty Clay
10722,10073,9432,9202,11483,10073,8797,5037,25142,23324,36.8558695,0.11444,0.10146,0.12966,0.12966,0.10146,0.07594,0.00074,0.40284,0.36648,0.40284,-0.153239806,-0.135859059,-0.173620004,-0.173620004,-0.135859059,-0.101686743,-0.00099089,-0.539419115,-0.490731599,-0.539419115,-0.065411022,-0.098116534,-3.03E-09,Silt Loam
10587,10051,9572,9738,11795,11192,9894,5027,28169,25978,43.11739464,0.11174,0.10102,0.1359,0.1359,0.12384,0.09788,0.00054,0.46338,0.41956,0.46338,-0.146826936,-0.1327408,-0.1785733,-0.1785733,-0.162726398,-0.128614824,-0.000709563,-0.608883707,-0.551304001,-0.608883707,-0.026232218,-0.039348327,-1.14E-09,Silty Clay
9604,8889,8336,7591,13387,9568,7458,5039,24260,22397,35.15854411,0.09208,0.07778,0.16774,0.16774,0.09136,0.04916,0.00078,0.3852,0.34794,0.3852,-0.162832787,-0.137544897,-0.296628711,-0.296628711,-0.16155955,-0.086933751,-0.001379339,-0.681181467,-0.615291484,-0.681181467,-0.166368983,-0.249553474,-8.38E-09,Silt Loam
9992,9175,8741,8126,15667,10778,8205,5044,29853,27388,45.90434748,0.09984,0.0835,0.21334,0.21334,0.11556,0.0641,0.00088,0.49706,0.44776,0.49706,0.106332449,0.088929883,0.227213187,0.227213187,0.123074697,0.068268329,0.000937225,0.529383083,0.476877176,0.529383083,-0.184874267,-0.277311401,-7.89E-09,Silty Clay
10168,9496,9025,8955,13153,11209,9590,5042,27510,24534,41.33388055,0.10336,0.08992,0.16306,0.16306,0.12418,0.0918,0.00084,0.4502,0.39068,0.4502,-0.218323526,-0.189934708,-0.34442564,-0.34442564,-0.262300846,-0.193905763,-0.001774301,-0.9509409,-0.825218993,-0.9509409,-0.079796404,-0.119694606,-3.47E-09,Loam
10189,9491,9279,8944,15459,12031,9723,5050,30046,27530,45.90434748,0.10378,0.08982,0.20918,0.20918,0.14062,0.09446,0.001,0.50092,0.4506,0.50092,0.110528661,0.095660863,0.222782669,0.222782669,0.149764312,0.100602595,0.001065029,0.533494093,0.479901857,0.533494093,-0.124699891,-0.187049836,-4.85E-09,Silty Clay
13387,12910,11824,11724,14144,10355,9545,6555,15787,15281,36.29734783,0.16774,0.1582,0.18288,0.18288,0.1071,0.0909,0.0311,0.21574,0.20562,0.21574,-0.170165191,-0.160487261,-0.185524085,-0.185524085,-0.108648456,-0.092214235,-0.031549645,-0.218859176,-0.208592861,-0.218859176,-0.154659374,-0.231989061,-5.01E-09,Sandy Loam
10477,9771,9131,8743,13336,11333,8781,5032,28138,25776,41.90139198,0.10954,0.09542,0.16672,0.16672,0.12666,0.07562,0.00064,0.46276,0.41552,0.46276,-0.125519747,-0.109339915,-0.191041193,-0.191041193,-0.145137221,-0.086651482,-0.000733364,-0.530267649,-0.476136256,-0.530267649,-0.081195022,-0.121792533,-3.39E-09,Silty Clay Loam
17959,17592,16942,17083,18802,11137,11240,8708,10689,10933,36.29734783,0.25918,0.25184,0.27604,0.27604,0.12274,0.1248,0.07416,0.11378,0.11866,0.11378,-0.262927233,-0.255481111,-0.280030996,-0.280030996,-0.124514579,-0.126604363,-0.075232208,-0.115425035,-0.12037559,-0.115425035,-0.256020575,-0.384030863,-5.20E-09,Silt Loam
10717,10025,9326,9041,11574,10069,8622,5038,25168,23361,36.8558695,0.11434,0.1005,0.13148,0.13148,0.10138,0.07244,0.00076,0.40336,0.36722,0.40336,-0.153105902,-0.13457358,-0.176057058,-0.176057058,-0.135751936,-0.097000101,-0.001017671,-0.540115416,-0.491722489,-0.540115416,-0.069537495,-0.104306242,-3.22E-09,Silt Loam
10753,10071,9375,9200,12790,11292,9547,5031,25564,23671,36.8558695,0.11506,0.10142,0.1558,0.1558,0.12584,0.09094,0.00062,0.41128,0.37342,0.41128,-0.154070011,-0.135805498,-0.208622526,-0.208622526,-0.168504869,-0.121772352,-0.000830205,-0.550720618,-0.500024541,-0.550720618,-0.062204136,-0.093306204,-2.57E-09,Silty Clay Loam
11028,10475,9963,10257,12151,11386,10205,5071,0,0,36.60746533,0.12056,0.1095,0.14302,0.14302,0.12772,0.1041,0.00142,-0.1,-0.1,-0.1,-0.135859521,-0.123395965,-0.16116978,-0.16116978,-0.143928152,-0.117310685,-0.001600203,0.112690379,0.112690379,0.112690379,-0.032502018,-0.048753027,-1.32E-09,Sand
9777,9128,8542,8124,14530,10288,8315,5054,24380,22562,37.28082471,0.09554,0.08256,0.1906,0.1906,0.10576,0.0663,0.00108,0.3876,0.35124,0.3876,-0.235206732,-0.203251704,-0.469231769,-0.469231769,-0.260367009,-0.163221754,-0.002658816,-0.954219484,-0.864706016,-0.954219484,-0.170924329,-0.256386494,-7.77E-09,Sandy Loam
10817,10273,9834,10038,12692,13212,11880,5048,28659,25497,30.50603499,0.11634,0.10546,0.15384,0.15384,0.16424,0.1376,0.00096,0.47318,0.40994,0.47318,-0.147370816,-0.133588845,-0.194873013,-0.194873013,-0.208046955,-0.174301395,-0.001216056,-0.599389055,-0.51928135,-0.599389055,0.02007412,0.03011118,7.55E-10,Sand
13043,12427,11562,11273,15645,11035,9687,6466,16767,16377,36.29734783,0.16086,0.14854,0.2129,0.2129,0.1207,0.09374,0.02932,0.23534,0.22754,0.23534,-0.163185719,-0.150687596,-0.215978116,-0.215978116,-0.122445085,-0.095095296,-0.02974391,-0.238742554,-0.230829781,-0.238742554,-0.172788606,-0.259182909,-5.37E-09,Silt Loam
10264,9585,8969,8586,13797,10555,8279,5031,27725,25569,43.11739464,0.10528,0.0917,0.17594,0.17594,0.1111,0.06558,0.00062,0.4545,0.41138,0.4545,-0.138338462,-0.120494272,-0.231186066,-0.231186066,-0.145985972,-0.086172458,-0.000814683,-0.597215341,-0.540555439,-0.597215341,-0.133130749,-0.199696124,-5.81E-09,Silty Clay
11936,11850,12393,13442,15185,17157,16376,5049,32040,28775,42.51401151,0.13872,0.137,0.2037,0.2037,0.24314,0.22752,0.00098,0.5408,0.4755,0.5408,-0.139452071,-0.137722994,-0.204774991,-0.204774991,-0.244423129,-0.228720697,-0.000985172,-0.543653977,-0.478009368,-0.543653977,0.060973347,0.091460021,1.60E-09,Loamy Sand
10147,9501,9121,8795,14829,12219,9352,5038,29175,26712,44.71666948,0.10294,0.09002,0.19658,0.19658,0.14438,0.08704,0.00076,0.4835,0.43424,0.4835,0.153613957,0.134333869,0.293349833,0.293349833,0.215453499,0.129886913,0.001134123,0.721511059,0.64800199,0.721511059,-0.09649512,-0.14474268,-3.79E-09,Sandy Clay Loam
10814,10291,9813,10195,11877,13775,13040,5047,28667,25535,30.50603499,0.11628,0.10582,0.13754,0.13754,0.1755,0.1608,0.00094,0.47334,0.4107,0.47334,-0.147294812,-0.134044866,-0.174225391,-0.174225391,-0.222310282,-0.20368942,-0.001190722,-0.599591731,-0.520244061,-0.599591731,0.073990332,0.110985498,2.82E-09,Sand
10391,9836,9135,8984,10552,9977,8862,5026,0,0,31.34267194,0.10782,0.09672,0.11104,0.11104,0.09954,0.07724,0.00052,-0.1,-0.1,-0.1,-1.473170254,-1.321508319,-1.517165879,-1.517165879,-1.360038649,-1.055348455,-0.007104883,1.366323738,1.366323738,1.366323738,-0.028009158,-0.042013737,-1.39E-09,Loamy Sand
10150,9512,9047,9158,14309,12413,9668,5050,29540,27170,44.71666948,0.103,0.09024,0.18618,0.18618,0.14826,0.09336,0.001,0.4908,0.4434,0.4908,0.153703493,0.134662167,0.277830256,0.277830256,0.221243495,0.13931804,0.001492267,0.732404608,0.661671155,0.732404608,-0.070952773,-0.106429159,-2.81E-09,Sandy Clay Loam
10985,10428,9880,10182,11845,10634,9336,5047,0,0,36.60746533,0.1197,0.10856,0.1369,0.1369,0.11268,0.08672,0.00094,-0.1,-0.1,-0.1,-0.134890384,-0.122336676,-0.154273129,-0.154273129,-0.126979519,-0.097725097,-0.00105929,0.112690379,0.112690379,0.112690379,-0.053872503,-0.080808755,-2.30E-09,Sand
10359,9598,8996,8492,14246,9697,7827,5033,26032,23283,41.33388055,0.10718,0.09196,0.18492,0.18492,0.09394,0.05654,0.00066,0.42064,0.36566,0.42064,-0.226392371,-0.194243725,-0.390599714,-0.390599714,-0.198426007,-0.119427362,-0.001394094,-0.888502399,-0.772370168,-0.888502399,-0.1899929,-0.28498935,-8.58E-09,Loam
10441,9906,9293,9322,10404,10705,9921,5025,0,0,31.34267194,0.10882,0.09812,0.10808,0.10808,0.1141,0.09842,0.0005,-0.1,-0.1,-0.1,-1.486833492,-1.340636852,-1.476722696,-1.476722696,-1.558975385,-1.344735823,-0.006831619,1.366323738,1.366323738,1.366323738,0.014259321,0.021388981,6.82E-10,Loamy Sand
11591,11382,11673,12434,13986,15536,14832,5064,32032,29064,42.51401151,0.13182,0.12764,0.17972,0.17972,0.21072,0.19664,0.00128,0.54064,0.48128,0.54064,-0.132515657,-0.128313598,-0.180668441,-0.180668441,-0.211832038,-0.197677733,-0.001286755,-0.543493133,-0.483819871,-0.543493133,0.052503218,0.078754827,1.57E-09,Loamy Sand
10000,9398,9073,9184,11937,12461,10989,5041,27621,24549,41.33388055,0.1,0.08796,0.13874,0.13874,0.14922,0.11978,0.00082,0.45242,0.39098,0.45242,-0.211226322,-0.185794672,-0.293055399,-0.293055399,-0.315191917,-0.253006888,-0.001732056,-0.955630124,-0.825852672,-0.955630124,0.02147717,0.032215755,9.37E-10,Sandy Loam
10887,10338,9948,10352,11961,13706,12998,5041,28245,25325,30.50603499,0.11774,0.10676,0.13922,0.13922,0.17412,0.15996,0.00082,0.4649,0.4065,0.4649,-0.149144231,-0.135235588,-0.17635349,-0.17635349,-0.220562201,-0.202625371,-0.001038715,-0.588900569,-0.514923815,-0.588900569,0.06798613,0.101979195,2.57E-09,Sand
10500,9814,9229,9023,13050,11316,9413,5044,28006,25851,43.11739464,0.11,0.09628,0.161,0.161,0.12632,0.08826,0.00088,0.46012,0.41702,0.46012,-0.144540567,-0.126512416,-0.211554829,-0.211554829,-0.165985131,-0.115974095,-0.001156325,-0.60460005,-0.547966428,-0.60460005,-0.071164738,-0.106747107,-2.99E-09,Silty Clay
10578,9817,8912,8409,12441,9852,7849,5036,25255,23402,36.8558695,0.11156,0.09634,0.14882,0.14882,0.09704,0.05698,0.00072,0.4051,0.36804,0.4051,-0.149383369,-0.129003171,-0.199276022,-0.199276022,-0.1299405,-0.076298533,-0.000964109,-0.542445347,-0.492820502,-0.542445347,-0.11613511,-0.174202665,-5.38E-09,Silty Clay Loam
10737,10144,10055,10815,14492,13335,11898,5057,30362,27738,45.90434748,0.11474,0.10288,0.18984,0.18984,0.1667,0.13796,0.00114,0.50724,0.45476,0.50724,0.122201374,0.109570136,0.202185017,0.202185017,0.177540257,0.146931337,0.001214133,0.540225074,0.484332376,0.540225074,-0.041578323,-0.062367485,-1.48E-09,Silty Clay
9935,9169,8641,7735,14999,9509,7158,5060,27629,25532,41.90139198,0.0987,0.08338,0.19998,0.19998,0.09018,0.04316,0.0012,0.45258,0.41064,0.45258,-0.113098403,-0.095543514,-0.229153178,-0.229153178,-0.103335501,-0.049456201,-0.001375057,-0.518602586,-0.470544359,-0.518602586,-0.224008487,-0.336012731,-1.05E-08,Silty Clay Loam
9803,9147,8748,8823,11141,11574,10491,5034,28131,26018,40.6758038,0.09606,0.08294,0.12282,0.12282,0.13148,0.10982,0.00068,0.46262,0.42036,0.46262,0.585180868,0.505256103,0.748198149,0.748198149,0.800953368,0.669004403,0.004142442,2.818200846,2.560760251,2.818200846,0.019062294,0.02859344,9.18E-10,Loam
